ensembl_id,approvedSymbol,drugId,phase,diseaseId,
ENSG00000167286,CD3D,CHEMBL4297809,4,MONDO_0009693,
ENSG00000167286,CD3D,CHEMBL4594503,4,MONDO_0009693,
ENSG00000167286,CD3D,CHEMBL4594505,4,MONDO_0009693,
ENSG00000167286,CD3D,CHEMBL1742992,4,MONDO_0005402,
ENSG00000167286,CD3D,CHEMBL1742992,4,MONDO_0005402,
ENSG00000167286,CD3D,CHEMBL4297788,4,MONDO_0018906,
ENSG00000167286,CD3D,CHEMBL4298084,3,MONDO_0004949,
ENSG00000167286,CD3D,CHEMBL1742992,3,MONDO_0004967,
ENSG00000167286,CD3D,CHEMBL1742992,3,MONDO_0004967,
ENSG00000167286,CD3D,CHEMBL1742992,3,MONDO_0004967,
ENSG00000167286,CD3D,CHEMBL1742992,3,MONDO_0004967,
ENSG00000167286,CD3D,CHEMBL1742992,3,MONDO_0004967,
ENSG00000167286,CD3D,CHEMBL1742992,3,MONDO_0004967,
ENSG00000167286,CD3D,CHEMBL4650393,3,MONDO_0018905,
ENSG00000167286,CD3D,CHEMBL4298084,3,MONDO_0018905,
ENSG00000167286,CD3D,CHEMBL4298092,3,MONDO_0018905,
ENSG00000167286,CD3D,CHEMBL4650393,3,MONDO_0018905,
ENSG00000167286,CD3D,CHEMBL1742992,3,MONDO_0005059,
ENSG00000198851,CD3E,CHEMBL1742992,4,MONDO_0004967,
ENSG00000198851,CD3E,CHEMBL4298092,4,MONDO_0018905,
ENSG00000198851,CD3E,CHEMBL4650393,4,MONDO_0018905,
ENSG00000198851,CD3E,CHEMBL2108581,4,MONDO_0005070,
ENSG00000198851,CD3E,CHEMBL1742992,4,MONDO_0005070,
ENSG00000198851,CD3E,CHEMBL4297809,4,MONDO_0009693,
ENSG00000198851,CD3E,CHEMBL4594503,4,MONDO_0009693,
ENSG00000198851,CD3E,CHEMBL4297809,4,MONDO_0009693,
ENSG00000198851,CD3E,CHEMBL4594505,4,MONDO_0009693,
ENSG00000198851,CD3E,CHEMBL1742992,4,MONDO_0005402,
ENSG00000198851,CD3E,CHEMBL1742992,4,MONDO_0005402,
ENSG00000198851,CD3E,CHEMBL1743078,4,MONDO_0005147,
ENSG00000198851,CD3E,CHEMBL1743078,4,MONDO_0005147,
ENSG00000198851,CD3E,CHEMBL4297788,4,MONDO_0018906,
ENSG00000198851,CD3E,CHEMBL4298084,3,MONDO_0004949,
ENSG00000198851,CD3E,CHEMBL1742992,3,MONDO_0004967,
ENSG00000198851,CD3E,CHEMBL1742992,3,MONDO_0004967,
ENSG00000198851,CD3E,CHEMBL1742992,3,MONDO_0004967,
ENSG00000198851,CD3E,CHEMBL1742992,3,MONDO_0004967,
ENSG00000198851,CD3E,CHEMBL1742992,3,MONDO_0004967,
ENSG00000198851,CD3E,CHEMBL1742992,3,MONDO_0004967,
ENSG00000198851,CD3E,CHEMBL2108811,3,MONDO_0018874,
ENSG00000198851,CD3E,CHEMBL4298092,3,MONDO_0018905,
ENSG00000198851,CD3E,CHEMBL1742992,3,MONDO_0005059,
ENSG00000160654,CD3G,CHEMBL1742992,4,MONDO_0004967,
ENSG00000160654,CD3G,CHEMBL4298092,4,MONDO_0018905,
ENSG00000160654,CD3G,CHEMBL4650393,4,MONDO_0018905,
ENSG00000160654,CD3G,CHEMBL2108581,4,MONDO_0005070,
ENSG00000160654,CD3G,CHEMBL1742992,4,MONDO_0005070,
ENSG00000160654,CD3G,CHEMBL4297809,4,MONDO_0009693,
ENSG00000160654,CD3G,CHEMBL4297809,4,MONDO_0009693,
ENSG00000160654,CD3G,CHEMBL1742992,4,MONDO_0005402,
ENSG00000160654,CD3G,CHEMBL4594503,4,MONDO_0009693,
ENSG00000160654,CD3G,CHEMBL4594505,4,MONDO_0009693,
ENSG00000160654,CD3G,CHEMBL1742992,4,MONDO_0005402,
ENSG00000160654,CD3G,CHEMBL4297788,4,MONDO_0018906,
ENSG00000160654,CD3G,CHEMBL4298084,3,MONDO_0004949,
ENSG00000160654,CD3G,CHEMBL1742992,3,MONDO_0004967,
ENSG00000160654,CD3G,CHEMBL1742992,3,MONDO_0004967,
ENSG00000160654,CD3G,CHEMBL1742992,3,MONDO_0004967,
ENSG00000160654,CD3G,CHEMBL1742992,3,MONDO_0004967,
ENSG00000160654,CD3G,CHEMBL1742992,3,MONDO_0004967,
ENSG00000160654,CD3G,CHEMBL1742992,3,MONDO_0004967,
ENSG00000160654,CD3G,CHEMBL4650393,3,MONDO_0018905,
ENSG00000160654,CD3G,CHEMBL1742992,3,MONDO_0005059,
ENSG00000160654,CD3G,CHEMBL4298084,3,MONDO_0018905,
ENSG00000160654,CD3G,CHEMBL4298092,3,MONDO_0018905,
ENSG00000160654,CD3G,CHEMBL4650393,3,MONDO_0018905,
ENSG00000010610,CD4,CHEMBL1743029,4,MONDO_0005108,
ENSG00000010610,CD4,CHEMBL1743029,4,MONDO_0005109,
ENSG00000010610,CD4,CHEMBL1743029,3,MONDO_0005109,
ENSG00000010610,CD4,CHEMBL2108063,3,MONDO_0017844,
ENSG00000010610,CD4,CHEMBL2108063,3,MONDO_0009691,
ENSG00000010610,CD4,CHEMBL2108063,2,MONDO_0005062,
ENSG00000010610,CD4,CHEMBL1743083,2,MONDO_0008383,
ENSG00000010610,CD4,CHEMBL2108063,2,MONDO_0008383,
ENSG00000010610,CD4,CHEMBL1743029,2,MONDO_0005109,
ENSG00000010610,CD4,CHEMBL2108063,2,MONDO_0000607,
ENSG00000010610,CD4,CHEMBL1743083,2,MONDO_0008383,
ENSG00000010610,CD4,CHEMBL1743029,2,MONDO_0005109,
ENSG00000010610,CD4,CHEMBL1743083,2,MONDO_0004784,
ENSG00000110448,CD5,CHEMBL2108790,2,MONDO_0005344,
ENSG00000110448,CD5,CHEMBL2108790,1,MONDO_0005344,
ENSG00000013725,CD6,CHEMBL1743033,3,MONDO_0100096,
ENSG00000013725,CD6,CHEMBL1743033,3,MONDO_0013730,
ENSG00000013725,CD6,CHEMBL1743033,1,MONDO_0016367,
ENSG00000013725,CD6,CHEMBL1743033,1,MONDO_0006502,
ENSG00000013725,CD6,CHEMBL1743033,1,MONDO_0004979,
ENSG00000013725,CD6,CHEMBL1743033,1,MONDO_0020546,
ENSG00000013725,CD6,CHEMBL1743033,1,MONDO_0020546,
ENSG00000170458,CD14,CHEMBL4297333,2,MONDO_0005083,
ENSG00000170458,CD14,CHEMBL4297333,2,MONDO_0005101,
ENSG00000170458,CD14,CHEMBL2109330,2,MONDO_0005502,
ENSG00000170458,CD14,CHEMBL2109330,2,MONDO_0020128,
ENSG00000170458,CD14,CHEMBL2109330,2,MONDO_0006502,
ENSG00000170458,CD14,CHEMBL2109330,2,MONDO_0004976,
ENSG00000170458,CD14,CHEMBL2109330,2,MONDO_0100096,
ENSG00000170458,CD14,CHEMBL2109330,2,MONDO_0100130,
ENSG00000170458,CD14,CHEMBL4297333,2,MONDO_0100096,
ENSG00000170458,CD14,CHEMBL2109330,1,MONDO_0020128,
ENSG00000170458,CD14,CHEMBL2109330,1,MONDO_0004976,
ENSG00000177455,CD19,CHEMBL3301574,4,MONDO_0004947,
ENSG00000177455,CD19,CHEMBL1742992,4,MONDO_0004967,
ENSG00000177455,CD19,CHEMBL3301574,4,MONDO_0018905,
ENSG00000177455,CD19,CHEMBL4297778,4,MONDO_0018905,
ENSG00000177455,CD19,CHEMBL4298047,4,MONDO_0018905,
ENSG00000177455,CD19,CHEMBL4297778,4,MONDO_0005070,
ENSG00000177455,CD19,CHEMBL3989989,4,MONDO_0018905,
ENSG00000177455,CD19,CHEMBL4298047,4,MONDO_0005062,
ENSG00000177455,CD19,CHEMBL1742992,4,MONDO_0005070,
ENSG00000177455,CD19,CHEMBL4298047,4,MONDO_0005070,
ENSG00000177455,CD19,CHEMBL2109334,4,MONDO_0019100,
ENSG00000177455,CD19,CHEMBL2109334,4,MONDO_0019100,
ENSG00000177455,CD19,CHEMBL1742992,4,MONDO_0005402,
ENSG00000177455,CD19,CHEMBL4594618,4,MONDO_0018876,
ENSG00000177455,CD19,CHEMBL4297778,4,MONDO_0015759,
ENSG00000177455,CD19,CHEMBL1742992,4,MONDO_0005402,
ENSG00000177455,CD19,CHEMBL2109334,4,MONDO_0019100,
ENSG00000177455,CD19,CHEMBL3989989,4,MONDO_0018906,
ENSG00000177455,CD19,CHEMBL1742992,3,MONDO_0004967,
ENSG00000177455,CD19,CHEMBL1742992,3,MONDO_0004967,
ENSG00000177455,CD19,CHEMBL1742992,3,MONDO_0004967,
ENSG00000177455,CD19,CHEMBL1742992,3,MONDO_0004967,
ENSG00000177455,CD19,CHEMBL1742992,3,MONDO_0004967,
ENSG00000177455,CD19,CHEMBL1742992,3,MONDO_0004967,
ENSG00000177455,CD19,CHEMBL3301574,3,MONDO_0004967,
ENSG00000156738,MS4A1,CHEMBL1201576,4,MONDO_0004948,
ENSG00000156738,MS4A1,CHEMBL1201576,4,MONDO_0004948,
ENSG00000156738,MS4A1,CHEMBL1201836,4,MONDO_0004948,
ENSG00000156738,MS4A1,CHEMBL1201576,4,MONDO_0004948,
ENSG00000156738,MS4A1,CHEMBL1201576,4,MONDO_0004948,
ENSG00000156738,MS4A1,CHEMBL1743048,4,MONDO_0004948,
ENSG00000156738,MS4A1,CHEMBL1201576,4,MONDO_0004967,
ENSG00000156738,MS4A1,CHEMBL1201576,4,MONDO_0004967,
ENSG00000156738,MS4A1,CHEMBL1201576,4,MONDO_0004967,
ENSG00000156738,MS4A1,CHEMBL4298092,4,MONDO_0018905,
ENSG00000156738,MS4A1,CHEMBL1201836,4,MONDO_0005070,
ENSG00000156738,MS4A1,CHEMBL4650393,4,MONDO_0018905,
ENSG00000156738,MS4A1,CHEMBL1201576,4,MONDO_0008383,
ENSG00000156738,MS4A1,CHEMBL1743048,4,MONDO_0005070,
ENSG00000156738,MS4A1,CHEMBL1201576,4,MONDO_0005070,
ENSG00000156738,MS4A1,CHEMBL1201576,4,MONDO_0008383,
ENSG00000156738,MS4A1,CHEMBL1201576,4,MONDO_0008383,
ENSG00000156738,MS4A1,CHEMBL2108041,4,MONDO_0005284,
ENSG00000156738,MS4A1,CHEMBL1201836,4,MONDO_0005314,
ENSG00000156738,MS4A1,CHEMBL2108041,4,MONDO_0005314,
ENSG00000156738,MS4A1,CHEMBL2108354,4,MONDO_0005314,
ENSG00000156738,MS4A1,CHEMBL1201576,4,MONDO_0012105,
ENSG00000156738,MS4A1,CHEMBL1201576,4,MONDO_0012105,
ENSG00000156738,MS4A1,CHEMBL1201576,4,MONDO_0018908,
ENSG00000156738,MS4A1,CHEMBL1201576,4,MONDO_0018908,
ENSG00000012124,CD22,CHEMBL2108611,4,MONDO_0004947,
ENSG00000012124,CD22,CHEMBL2108611,4,MONDO_0004967,
ENSG00000012124,CD22,CHEMBL2108611,4,MONDO_0004967,
ENSG00000012124,CD22,CHEMBL2108611,4,MONDO_0004967,
ENSG00000012124,CD22,CHEMBL1743043,4,MONDO_0005070,
ENSG00000012124,CD22,CHEMBL2108611,4,MONDO_0005070,
ENSG00000012124,CD22,CHEMBL2108611,4,MONDO_0005402,
ENSG00000012124,CD22,CHEMBL1743043,4,MONDO_0018935,
ENSG00000012124,CD22,CHEMBL2108404,3,MONDO_0004967,
ENSG00000012124,CD22,CHEMBL2108611,3,MONDO_0004967,
ENSG00000012124,CD22,CHEMBL2108611,3,MONDO_0004967,
ENSG00000012124,CD22,CHEMBL2108611,3,MONDO_0004967,
ENSG00000012124,CD22,CHEMBL4297558,3,MONDO_0004967,
ENSG00000012124,CD22,CHEMBL2108404,3,MONDO_0005062,
ENSG00000012124,CD22,CHEMBL2108611,3,MONDO_0018908,
ENSG00000012124,CD22,CHEMBL1743043,3,MONDO_0018935,
ENSG00000012124,CD22,CHEMBL2108404,3,MONDO_0007915,
ENSG00000012124,CD22,CHEMBL2108611,3,MONDO_0018906,
ENSG00000012124,CD22,CHEMBL2108404,3,MONDO_0007915,
ENSG00000012124,CD22,CHEMBL2108404,3,MONDO_0007915,
ENSG00000012124,CD22,CHEMBL2108666,2,MONDO_0004949,
ENSG00000012124,CD22,CHEMBL2108404,2,MONDO_0004947,
ENSG00000012124,CD22,CHEMBL2108666,2,MONDO_0004947,
ENSG00000012124,CD22,CHEMBL1743043,2,MONDO_0004967,
ENSG00000012124,CD22,CHEMBL2108611,2,MONDO_0004967,
ENSG00000139193,CD27,CHEMBL3137347,2,MONDO_0018177,
ENSG00000139193,CD27,CHEMBL3137347,2,MONDO_0005105,
ENSG00000139193,CD27,CHEMBL3137347,2,MONDO_0003220,
ENSG00000139193,CD27,CHEMBL3137347,2,MONDO_0003210,
ENSG00000139193,CD27,CHEMBL3137347,1,MONDO_0019781,
ENSG00000139193,CD27,CHEMBL3137347,1,MONDO_0005062,
ENSG00000139193,CD27,CHEMBL3137347,1,MONDO_0016702,
ENSG00000139193,CD27,CHEMBL3137347,1,MONDO_0005105,
ENSG00000139193,CD27,CHEMBL3137347,1,MONDO_0005105,
ENSG00000139193,CD27,CHEMBL3137347,1,MONDO_0016695,
ENSG00000139193,CD27,CHEMBL3137347,1,MONDO_0005086,
ENSG00000139193,CD27,CHEMBL3137347,1,MONDO_0021163,
ENSG00000139193,CD27,CHEMBL3137347,1,MONDO_0005233,
ENSG00000139193,CD27,CHEMBL3137347,1,MONDO_0000448,
ENSG00000139193,CD27,CHEMBL3137347,1,MONDO_0005240,
ENSG00000139193,CD27,CHEMBL3137347,1,MONDO_0008903,
ENSG00000139193,CD27,CHEMBL3137347,1,MONDO_0100342,
ENSG00000178562,CD28,CHEMBL2109250,2,MONDO_0007915,
ENSG00000178562,CD28,CHEMBL3137354,2,MONDO_0007915,
ENSG00000178562,CD28,CHEMBL2109250,1,MONDO_0005070,
ENSG00000178562,CD28,CHEMBL2109250,1,MONDO_0008383,
ENSG00000121594,CD80,CHEMBL1201823,4,MONDO_0005046,
ENSG00000121594,CD80,CHEMBL1742990,4,MONDO_0005046,
ENSG00000121594,CD80,CHEMBL1201823,4,MONDO_0008383,
ENSG00000121594,CD80,CHEMBL1201823,4,MONDO_0008383,
ENSG00000121594,CD80,CHEMBL1201823,4,MONDO_0008383,
ENSG00000121594,CD80,CHEMBL1201823,4,MONDO_0011429,
ENSG00000121594,CD80,CHEMBL1201823,4,MONDO_0008383,
ENSG00000121594,CD80,CHEMBL1201823,4,MONDO_0008383,
ENSG00000121594,CD80,CHEMBL1201823,4,MONDO_0008383,
ENSG00000121594,CD80,CHEMBL1201823,4,MONDO_0011849,
ENSG00000121594,CD80,CHEMBL1201823,4,MONDO_0011849,
ENSG00000121594,CD80,CHEMBL1201823,3,MONDO_0016367,
ENSG00000121594,CD80,CHEMBL1201823,3,MONDO_0005011,
ENSG00000121594,CD80,CHEMBL2109191,3,MONDO_0005062,
ENSG00000121594,CD80,CHEMBL1201823,3,MONDO_0008383,
ENSG00000121594,CD80,CHEMBL1201823,3,MONDO_0008383,
ENSG00000121594,CD80,CHEMBL1201823,3,MONDO_0010030,
ENSG00000121594,CD80,CHEMBL1201823,3,MONDO_0011429,
ENSG00000121594,CD80,CHEMBL1201823,3,MONDO_0008383,
ENSG00000121594,CD80,CHEMBL1201823,3,MONDO_0008383,
ENSG00000121594,CD80,CHEMBL1201823,3,MONDO_0005101,
ENSG00000121594,CD80,CHEMBL1201823,3,MONDO_0005435,
ENSG00000121594,CD80,CHEMBL1201823,3,MONDO_0011429,
ENSG00000121594,CD80,CHEMBL1201823,3,MONDO_0005556,
ENSG00000114013,CD86,CHEMBL1201823,4,MONDO_0005046,
ENSG00000114013,CD86,CHEMBL1742990,4,MONDO_0005046,
ENSG00000114013,CD86,CHEMBL1201823,4,MONDO_0008383,
ENSG00000114013,CD86,CHEMBL1201823,4,MONDO_0008383,
ENSG00000114013,CD86,CHEMBL1201823,4,MONDO_0008383,
ENSG00000114013,CD86,CHEMBL1201823,4,MONDO_0011429,
ENSG00000114013,CD86,CHEMBL1201823,4,MONDO_0008383,
ENSG00000114013,CD86,CHEMBL1201823,4,MONDO_0008383,
ENSG00000114013,CD86,CHEMBL1201823,4,MONDO_0008383,
ENSG00000114013,CD86,CHEMBL1201823,4,MONDO_0011849,
ENSG00000114013,CD86,CHEMBL1201823,4,MONDO_0011849,
ENSG00000114013,CD86,CHEMBL1201823,3,MONDO_0016367,
ENSG00000114013,CD86,CHEMBL1201823,3,MONDO_0005011,
ENSG00000114013,CD86,CHEMBL1201823,3,MONDO_0008383,
ENSG00000114013,CD86,CHEMBL1201823,3,MONDO_0008383,
ENSG00000114013,CD86,CHEMBL1201823,3,MONDO_0005101,
ENSG00000114013,CD86,CHEMBL1201823,3,MONDO_0008383,
ENSG00000114013,CD86,CHEMBL1201823,3,MONDO_0008383,
ENSG00000114013,CD86,CHEMBL1201823,3,MONDO_0011849,
ENSG00000114013,CD86,CHEMBL1201823,3,MONDO_0010030,
ENSG00000114013,CD86,CHEMBL1201823,3,MONDO_0011429,
ENSG00000114013,CD86,CHEMBL1201823,3,MONDO_0011429,
ENSG00000114013,CD86,CHEMBL1201823,3,MONDO_0012105,
ENSG00000120949,TNFRSF8,CHEMBL1742994,4,MONDO_0004952,
ENSG00000120949,TNFRSF8,CHEMBL1742994,4,MONDO_0004952,
ENSG00000120949,TNFRSF8,CHEMBL1742994,4,MONDO_0005070,
ENSG00000120949,TNFRSF8,CHEMBL1742994,4,MONDO_0020325,
ENSG00000120949,TNFRSF8,CHEMBL1742994,4,MONDO_0018908,
ENSG00000120949,TNFRSF8,CHEMBL1742994,3,MONDO_0004952,
ENSG00000120949,TNFRSF8,CHEMBL1742994,3,MONDO_0004952,
ENSG00000120949,TNFRSF8,CHEMBL1742994,3,MONDO_0004952,
ENSG00000120949,TNFRSF8,CHEMBL1742994,3,MONDO_0004952,
ENSG00000120949,TNFRSF8,CHEMBL1742994,3,MONDO_0018905,
ENSG00000120949,TNFRSF8,CHEMBL1742994,3,MONDO_0018905,
ENSG00000120949,TNFRSF8,CHEMBL1742994,3,MONDO_0005062,
ENSG00000120949,TNFRSF8,CHEMBL1742994,3,MONDO_0020325,
ENSG00000120949,TNFRSF8,CHEMBL1742994,3,MONDO_0000607,
ENSG00000120949,TNFRSF8,CHEMBL1742994,3,MONDO_0009691,
ENSG00000120949,TNFRSF8,CHEMBL1742994,3,MONDO_0018908,
ENSG00000120949,TNFRSF8,CHEMBL1742994,3,MONDO_0009348,
ENSG00000120949,TNFRSF8,CHEMBL1742994,3,MONDO_0009348,
ENSG00000120949,TNFRSF8,CHEMBL1742994,2,MONDO_0004949,
ENSG00000120949,TNFRSF8,CHEMBL1742994,2,MONDO_0004948,
ENSG00000120949,TNFRSF8,CHEMBL1742994,2,MONDO_0004952,
ENSG00000120949,TNFRSF8,CHEMBL1742994,2,MONDO_0004952,
ENSG00000120949,TNFRSF8,CHEMBL2108612,2,MONDO_0004952,
ENSG00000120949,TNFRSF8,CHEMBL1742994,2,MONDO_0004952,
ENSG00000120949,TNFRSF8,CHEMBL1742994,2,MONDO_0004952,
ENSG00000105383,CD33,CHEMBL1201506,4,MONDO_0018874,
ENSG00000105383,CD33,CHEMBL1201506,4,MONDO_0018874,
ENSG00000105383,CD33,CHEMBL1201506,4,MONDO_0005070,
ENSG00000105383,CD33,CHEMBL1201506,4,MONDO_0004643,
ENSG00000105383,CD33,CHEMBL1201506,3,MONDO_0018874,
ENSG00000105383,CD33,CHEMBL1201506,3,MONDO_0018881,
ENSG00000105383,CD33,CHEMBL1201506,3,MONDO_0018874,
ENSG00000105383,CD33,CHEMBL1201506,3,MONDO_0018874,
ENSG00000105383,CD33,CHEMBL2108342,3,MONDO_0018874,
ENSG00000105383,CD33,CHEMBL1201506,3,MONDO_0005059,
ENSG00000105383,CD33,CHEMBL2109150,3,MONDO_0005059,
ENSG00000105383,CD33,CHEMBL1201506,2,MONDO_0018881,
ENSG00000105383,CD33,CHEMBL2109150,2,MONDO_0018881,
ENSG00000105383,CD33,CHEMBL2109150,2,MONDO_0018881,
ENSG00000105383,CD33,CHEMBL1201506,2,MONDO_0004967,
ENSG00000105383,CD33,CHEMBL1201506,2,MONDO_0018874,
ENSG00000105383,CD33,CHEMBL1201506,2,MONDO_0018874,
ENSG00000105383,CD33,CHEMBL1201506,2,MONDO_0018874,
ENSG00000105383,CD33,CHEMBL1201506,2,MONDO_0018874,
ENSG00000105383,CD33,CHEMBL1201506,2,MONDO_0018881,
ENSG00000105383,CD33,CHEMBL1201506,2,MONDO_0012883,
ENSG00000105383,CD33,CHEMBL2109150,2,MONDO_0018881,
ENSG00000105383,CD33,CHEMBL2109150,2,MONDO_0018874,
ENSG00000105383,CD33,CHEMBL1201506,2,MONDO_0018874,
ENSG00000105383,CD33,CHEMBL1201506,2,MONDO_0018874,
ENSG00000104894,CD37,CHEMBL4594531,2,MONDO_0018905,
ENSG00000104894,CD37,CHEMBL2109268,1,MONDO_0004948,
ENSG00000104894,CD37,CHEMBL3039539,1,MONDO_0004948,
ENSG00000104894,CD37,CHEMBL4594531,1,MONDO_0004948,
ENSG00000104894,CD37,CHEMBL3039539,1,MONDO_0004948,
ENSG00000104894,CD37,CHEMBL4594531,1,MONDO_0004948,
ENSG00000104894,CD37,CHEMBL4594531,1,MONDO_0004948,
ENSG00000104894,CD37,CHEMBL4594531,1,MONDO_0018908,
ENSG00000004468,CD38,CHEMBL1743007,4,MONDO_0005070,
ENSG00000004468,CD38,CHEMBL1743007,4,MONDO_0009693,
ENSG00000004468,CD38,CHEMBL3545131,4,MONDO_0009693,
ENSG00000004468,CD38,CHEMBL3545131,4,MONDO_0005070,
ENSG00000004468,CD38,CHEMBL1743007,4,MONDO_0009693,
ENSG00000004468,CD38,CHEMBL1743007,4,MONDO_0009693,
ENSG00000004468,CD38,CHEMBL1743007,3,MONDO_0009693,
ENSG00000004468,CD38,CHEMBL1743007,3,MONDO_0009693,
ENSG00000004468,CD38,CHEMBL1743007,3,MONDO_0009693,
ENSG00000004468,CD38,CHEMBL1743007,3,MONDO_0009693,
ENSG00000004468,CD38,CHEMBL3545131,3,MONDO_0009693,
ENSG00000004468,CD38,CHEMBL1743007,3,MONDO_0005235,
ENSG00000004468,CD38,CHEMBL1743007,3,MONDO_0009693,
ENSG00000004468,CD38,CHEMBL1743007,3,MONDO_0009693,
ENSG00000004468,CD38,CHEMBL4594579,3,MONDO_0009693,
ENSG00000004468,CD38,CHEMBL3545131,3,MONDO_0009693,
ENSG00000004468,CD38,CHEMBL3545131,3,MONDO_0009693,
ENSG00000004468,CD38,CHEMBL3545131,3,MONDO_0009693,
ENSG00000004468,CD38,CHEMBL1743007,3,MONDO_0005235,
ENSG00000004468,CD38,CHEMBL1743007,3,MONDO_0019065,
ENSG00000004468,CD38,CHEMBL1743007,3,MONDO_0019438,
ENSG00000004468,CD38,CHEMBL1743007,2,MONDO_0004948,
ENSG00000004468,CD38,CHEMBL1743007,2,MONDO_0004960,
ENSG00000004468,CD38,CHEMBL3545131,2,MONDO_0004960,
ENSG00000004468,CD38,CHEMBL1743007,2,MONDO_0004963,
ENSG00000101017,CD40,CHEMBL4297718,2,MONDO_0005012,
ENSG00000101017,CD40,CHEMBL1743005,2,MONDO_0018905,
ENSG00000101017,CD40,CHEMBL1743005,2,MONDO_0018905,
ENSG00000101017,CD40,CHEMBL3990028,2,MONDO_0005083,
ENSG00000101017,CD40,CHEMBL4298210,2,MONDO_0010030,
ENSG00000101017,CD40,CHEMBL4298210,2,MONDO_0010030,
ENSG00000101017,CD40,CHEMBL4298210,2,MONDO_0009688,
ENSG00000101017,CD40,CHEMBL4297721,2,MONDO_0005192,
ENSG00000101017,CD40,CHEMBL4297888,2,MONDO_0005191,
ENSG00000101017,CD40,CHEMBL1743005,2,MONDO_0018908,
ENSG00000101017,CD40,CHEMBL4297888,2,MONDO_0006519,
ENSG00000101017,CD40,CHEMBL4297888,2,MONDO_0018078,
ENSG00000101017,CD40,CHEMBL3990028,2,MONDO_0100313,
ENSG00000101017,CD40,CHEMBL4298210,2,MONDO_0005364,
ENSG00000101017,CD40,CHEMBL4298210,2,MONDO_0005556,
ENSG00000101017,CD40,CHEMBL1743005,2,MONDO_0018908,
ENSG00000101017,CD40,CHEMBL4298210,2,MONDO_0006559,
ENSG00000101017,CD40,CHEMBL4298210,2,MONDO_0005147,
ENSG00000101017,CD40,CHEMBL4297888,2,MONDO_0008170,
ENSG00000101017,CD40,CHEMBL4297888,2,MONDO_0007576,
ENSG00000101017,CD40,CHEMBL1743005,1,MONDO_0004948,
ENSG00000101017,CD40,CHEMBL1743038,1,MONDO_0004948,
ENSG00000101017,CD40,CHEMBL2109477,1,MONDO_0004949,
ENSG00000102245,CD40LG,CHEMBL4594331,3,MONDO_0010030,
ENSG00000102245,CD40LG,CHEMBL2109478,3,MONDO_0007915,
ENSG00000102245,CD40LG,CHEMBL4594331,2,MONDO_0008383,
ENSG00000102245,CD40LG,CHEMBL4594331,2,MONDO_0010030,
ENSG00000102245,CD40LG,CHEMBL4594331,2,MONDO_0008383,
ENSG00000102245,CD40LG,CHEMBL4298212,2,MONDO_0010030,
ENSG00000102245,CD40LG,CHEMBL4298212,2,MONDO_0005101,
ENSG00000102245,CD40LG,CHEMBL2108767,2,MONDO_0005556,
ENSG00000102245,CD40LG,CHEMBL4594460,2,MONDO_0005342,
ENSG00000102245,CD40LG,CHEMBL4594331,2,MONDO_0005556,
ENSG00000102245,CD40LG,CHEMBL2109478,2,MONDO_0007915,
ENSG00000102245,CD40LG,CHEMBL4594460,2,MONDO_0004976,
ENSG00000102245,CD40LG,CHEMBL4594460,2,MONDO_0005147,
ENSG00000102245,CD40LG,CHEMBL4594460,1,MONDO_0005015,
ENSG00000102245,CD40LG,CHEMBL4594331,1,MONDO_0008383,
ENSG00000102245,CD40LG,CHEMBL4594460,1,MONDO_0005147,
ENSG00000102245,CD40LG,CHEMBL2109478,1,MONDO_0007915,
ENSG00000026508,CD44,CHEMBL2108413,1,MONDO_0005096,
ENSG00000026508,CD44,CHEMBL2108413,1,MONDO_0021100,
ENSG00000026508,CD44,CHEMBL2108413,1,MONDO_0021100,
ENSG00000026508,CD44,CHEMBL2108413,1,MONDO_0005398,
ENSG00000196776,CD47,CHEMBL4297985,3,MONDO_0018881,
ENSG00000196776,CD47,CHEMBL4297985,3,MONDO_0018874,
ENSG00000196776,CD47,CHEMBL4297985,2,MONDO_0010150,
ENSG00000196776,CD47,CHEMBL4297880,2,MONDO_0010150,
ENSG00000196776,CD47,CHEMBL4297985,2,MONDO_0004952,
ENSG00000196776,CD47,CHEMBL4297985,2,MONDO_0018881,
ENSG00000196776,CD47,CHEMBL4297985,2,MONDO_0018905,
ENSG00000196776,CD47,CHEMBL4297985,2,MONDO_0005070,
ENSG00000196776,CD47,CHEMBL4297985,2,MONDO_0009693,
ENSG00000196776,CD47,CHEMBL4297880,2,MONDO_0005627,
ENSG00000196776,CD47,CHEMBL4297880,2,MONDO_0004608,
ENSG00000196776,CD47,CHEMBL4297985,2,MONDO_0005494,
ENSG00000196776,CD47,CHEMBL4297985,2,MONDO_0004992,
ENSG00000196776,CD47,CHEMBL4297880,2,MONDO_0008170,
ENSG00000196776,CD47,CHEMBL4297985,2,MONDO_0009348,
ENSG00000196776,CD47,CHEMBL4297880,1,MONDO_0018881,
ENSG00000196776,CD47,CHEMBL4297985,1,MONDO_0018881,
ENSG00000196776,CD47,CHEMBL4297985,1,MONDO_0018874,
ENSG00000196776,CD47,CHEMBL4297880,1,MONDO_0018874,
ENSG00000196776,CD47,CHEMBL4297985,1,MONDO_0018874,
ENSG00000196776,CD47,CHEMBL4297985,1,MONDO_0018874,
ENSG00000196776,CD47,CHEMBL4297985,1,MONDO_0018905,
ENSG00000196776,CD47,CHEMBL4297880,1,MONDO_0005070,
